,InvoiceDate,InvoiceNo,StockCode,Description,Quantity,InvoiceDate.1,UnitPrice,CustomerID,Country,Estore_id
112370,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,17
112375,2011-03-14 11:45:00,C546501,,SET OF 3 CAKE TINS PANTRY DESIGN ,-2.0,2011-03-14 11:45:00,4.95,12584.0,Italy,28
112378,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,26
112401,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.25,12584.0,Italy,18
112405,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,16
112437,2011-08-04 17:08:00,C562425,,,1.0,2011-08-04 17:08:00,4.95,12584.0,Italy,26
112460,2011-08-04 17:08:00,C562425,,,1.0,2011-08-04 17:08:00,4.95,12584.0,Italy,10
112462,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,8.5,12584.0,Italy,28
112470,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,21
112504,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,4.95,12584.0,Italy,23
112507,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,16.95,12584.0,Italy,8
112524,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,30
112528,2011-03-14 11:45:00,C546501,,SET OF 3 CAKE TINS PANTRY DESIGN ,-2.0,2011-03-14 11:45:00,4.95,12584.0,Italy,13
112544,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.25,12584.0,Italy,11
112560,2010-12-06 09:31:00,C537232,,,1.0,2010-12-06 09:31:00,8.5,12586.0,Italy,16
112568,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,31
112605,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,4.95,12584.0,Italy,12
112625,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,6.35,12584.0,Italy,18
112668,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,8.5,12584.0,Italy,16
112693,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,22
112706,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,8.5,12584.0,Italy,10
112719,2011-08-04 17:08:00,C562425,,,1.0,2011-08-04 17:08:00,4.95,12584.0,Italy,30
112723,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,6.35,12584.0,Italy,24
112748,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,25
112787,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,24
112800,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,29
112804,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,12
112806,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.25,12584.0,Italy,12
112818,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,7
112822,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,10.95,12584.0,Italy,26
112864,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.25,12584.0,Italy,23
112865,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,1.95,12610.0,Italy,10
112873,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,29
112879,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,18
112910,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,2.95,12584.0,Italy,15
112911,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,20
112916,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,13
112920,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,2.95,12584.0,Italy,10
112934,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,17
113025,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,12.75,12584.0,Italy,17
113034,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,9
113052,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,2.95,12584.0,Italy,32
113087,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,4.95,12584.0,Italy,3
113102,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,31
113108,2010-12-06 09:31:00,C537232,,,1.0,2010-12-06 09:31:00,8.5,12586.0,Italy,27
113131,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,16.95,12584.0,Italy,32
113134,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,6.35,12584.0,Italy,26
113169,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,21
113184,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.25,12584.0,Italy,2
113198,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,0.65,12610.0,Italy,20
113248,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.25,12584.0,Italy,21
113316,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,3
113327,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,12
113331,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,10.95,12584.0,Italy,11
113355,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,11
113365,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,26
113378,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,13
113404,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,7
113417,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,27
113435,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.25,12584.0,Italy,26
113448,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,2.55,12610.0,Italy,28
113466,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.95,12584.0,Italy,23
113471,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,2.95,12584.0,Italy,12
113491,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,5
113563,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,2.95,12584.0,Italy,5
113578,2011-11-30 16:37:00,C579864,,,-9.0,2011-11-30 16:37:00,9.95,12584.0,Italy,14
113594,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,12.75,12584.0,Italy,6
113631,2011-08-04 17:08:00,C562425,,,1.0,2011-08-04 17:08:00,4.95,12584.0,Italy,10
113638,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.25,12584.0,Italy,30
113650,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,1.95,12610.0,Italy,13
113677,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,32
113686,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,10
113695,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,30
113712,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,17
113717,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,7
113724,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.95,12578.0,Italy,26
113734,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.25,12584.0,Italy,15
113744,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,11
113764,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,1.95,12610.0,Italy,16
113769,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,4.95,12584.0,Italy,8
113797,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,29
113799,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,24
113801,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,4
113814,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,6.35,12584.0,Italy,14
113831,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.95,12584.0,Italy,10
113835,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,26
113882,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,25
113885,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.25,12584.0,Italy,12
113899,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,10.95,12584.0,Italy,21
113932,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,20
113964,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,28
113969,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,16.95,12584.0,Italy,30
114058,2011-02-11 13:39:00,C543743,,,1.0,2011-02-11 13:39:00,4.5,12505.0,Italy,26
114076,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,6.35,12584.0,Italy,7
114088,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,31
114096,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,5
114128,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,2.95,12584.0,Italy,11
114133,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,8
114146,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,29
114154,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,18
114163,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,1.95,12610.0,Italy,11
114171,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,2
114206,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.95,12584.0,Italy,1
114219,2011-02-11 13:39:00,C543743,,,1.0,2011-02-11 13:39:00,4.5,12505.0,Italy,3
114220,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,6.35,12584.0,Italy,2
114246,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,0.65,12610.0,Italy,17
114249,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,20
114255,2011-02-11 13:39:00,C543743,,,1.0,2011-02-11 13:39:00,4.5,12505.0,Italy,6
114258,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,7
114282,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,1
114289,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,22
114307,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,11
114314,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,21
114342,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,1
114355,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,2.95,12584.0,Italy,31
114416,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,19
114475,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,25
114501,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,15
114503,2011-08-04 17:08:00,C562425,,,1.0,2011-08-04 17:08:00,4.95,12584.0,Italy,29
114505,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,6.35,12584.0,Italy,30
114520,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,22
114578,2011-11-30 16:37:00,C579864,,,-9.0,2011-11-30 16:37:00,9.95,12584.0,Italy,19
114615,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,26
114660,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,30
114665,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,10
114666,2011-08-04 17:08:00,C562425,,,1.0,2011-08-04 17:08:00,4.95,12584.0,Italy,22
114667,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,14
114692,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,5
114722,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,6.35,12584.0,Italy,14
114753,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,8
114761,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,16.95,12584.0,Italy,9
114773,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.95,12578.0,Italy,20
114832,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,23
114837,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,28
114843,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.95,12584.0,Italy,3
114855,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,6.35,12584.0,Italy,3
114933,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,32
114945,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,30
114946,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,20
114995,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,4
115011,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,16.95,12584.0,Italy,3
115013,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,3
115041,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,8.5,12584.0,Italy,8
115044,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,5
115057,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,4.95,12584.0,Italy,16
115073,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.25,12584.0,Italy,14
115124,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,8.5,12584.0,Italy,18
115132,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,16.95,12584.0,Italy,31
115143,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,19
115152,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,30
115154,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,1
115175,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,2.55,12610.0,Italy,26
115198,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,26
115211,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,8.5,12584.0,Italy,7
115212,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,12.75,12584.0,Italy,27
115219,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,32
115241,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,14
115261,2011-02-11 13:39:00,C543743,,,1.0,2011-02-11 13:39:00,4.5,12505.0,Italy,13
115262,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.25,12584.0,Italy,2
115278,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,29
115295,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,20
115306,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,16
115321,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,8.5,12584.0,Italy,21
115341,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,14
115361,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,1.95,12610.0,Italy,27
115368,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,10
115388,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,16.95,12584.0,Italy,15
115393,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,21
115408,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,4
115411,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,6.35,12584.0,Italy,14
115414,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,13
115437,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,10.95,12584.0,Italy,31
115459,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,6.35,12584.0,Italy,24
115467,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,20
115484,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,10.95,12584.0,Italy,7
115489,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,29
115496,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,2.55,12610.0,Italy,24
115531,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,11
115563,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,4.95,12584.0,Italy,23
115568,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,6.35,12584.0,Italy,24
115572,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.95,12578.0,Italy,15
115574,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,4.95,12584.0,Italy,27
115585,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,15
115638,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,12
115645,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,21
115647,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,6.35,12584.0,Italy,17
115683,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,6.35,12584.0,Italy,13
115692,2011-11-30 16:37:00,C579864,,,-9.0,2011-11-30 16:37:00,9.95,12584.0,Italy,18
115711,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,24
115733,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,4
115740,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,28
115758,2011-11-23 12:29:00,C578239,,,-1.0,2011-11-23 12:29:00,26.33,14912.0,Italy,19
115772,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,6.35,12584.0,Italy,11
115806,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,4.95,12584.0,Italy,32
115835,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,10
115860,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,14
115875,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,31
115878,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,4
115880,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,3
115898,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,2.95,12584.0,Italy,21
115902,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,4
115916,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.95,12584.0,Italy,13
115929,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,23
115930,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.95,12578.0,Italy,16
115954,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,16
115977,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,2.95,12584.0,Italy,18
116000,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,22
116012,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,8.5,12584.0,Italy,12
116039,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,6
116051,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,4.25,12584.0,Italy,18
116069,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,6.35,12584.0,Italy,15
116075,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,4.95,12584.0,Italy,24
116081,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,18
116091,2011-08-04 17:08:00,C562425,,,1.0,2011-08-04 17:08:00,4.95,12584.0,Italy,15
116112,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,8.5,12584.0,Italy,9
116117,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,2.95,12584.0,Italy,3
116139,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,10.95,12584.0,Italy,9
116191,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,23
116214,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,22
116224,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,1.95,12610.0,Italy,9
116263,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,1.95,12610.0,Italy,4
116276,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,7
116321,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,8.5,12584.0,Italy,10
116355,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,9
116363,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,2
116376,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,10.95,12584.0,Italy,29
116379,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,12
116444,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,13
116501,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,4.95,12584.0,Italy,2
116510,2011-11-23 12:29:00,C578239,,,-1.0,2011-11-23 12:29:00,26.33,14912.0,Italy,7
116515,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,2.55,12578.0,Italy,5
116542,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,24
116577,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,0.65,12610.0,Italy,27
116591,2011-02-11 13:39:00,C543743,,,1.0,2011-02-11 13:39:00,4.5,12505.0,Italy,24
116595,2011-11-14 12:56:00,C576216,,,1.0,2011-11-14 12:56:00,2.95,12584.0,Italy,29
116611,2011-01-27 10:01:00,C542273,,,1.0,2011-01-27 10:01:00,1.25,12578.0,Italy,24
116675,2011-08-11 10:58:00,C562969,,,1.0,2011-08-11 10:58:00,3.75,12610.0,Italy,18
116716,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,2.95,12584.0,Italy,7
116820,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,4.95,12584.0,Italy,17
116821,2011-06-29 12:53:00,C558439,,,1.0,2011-06-29 12:53:00,16.95,12584.0,Italy,14
116830,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,2.55,12610.0,Italy,19
116856,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,29
116857,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,4.25,12610.0,Italy,21
116869,2011-03-28 14:00:00,C547930,,,1.0,2011-03-28 14:00:00,18.0,12594.0,Italy,21
116896,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,2.55,12610.0,Italy,19
116955,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,8.5,12584.0,Italy,24
116960,2011-10-26 09:38:00,C572761,,,1.0,2011-10-26 09:38:00,8.5,12584.0,Italy,27
116970,2011-08-04 17:06:00,C562423,,,1.0,2011-08-04 17:06:00,8.5,12584.0,Italy,28
116972,2011-11-14 12:13:00,C576199,,,1.0,2011-11-14 12:13:00,2.55,12610.0,Italy,16
116976,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,27
116981,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,23
117024,2010-12-06 09:31:00,C537232,,,1.0,2010-12-06 09:31:00,8.5,12586.0,Italy,22
117050,2011-01-05 10:46:00,C540129,,,-3.0,2011-01-05 10:46:00,2.55,12578.0,Italy,1
117056,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,2.95,12584.0,Italy,19
117065,2011-11-30 15:29:00,C579785,,,1.0,2011-11-30 15:29:00,8.5,12584.0,Italy,1
117100,2011-10-06 18:27:00,C569949,,,1.0,2011-10-06 18:27:00,8.5,12584.0,Italy,24
